    ITER        TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE             MASS
   31180   2.644E+04     2.0111   7.353E-01   0.9958   0.0091   5.315E-15   1.59890185E+01   1.02966398E+02   2.26211011E+02
   31200   2.646E+04     1.9955   7.415E-01   1.0016   0.0098   5.088E-15   1.59894356E+01   1.02976059E+02   2.26209549E+02
   31220   2.647E+04     1.9808   7.372E-01   1.0047   0.0098   5.240E-15   1.59898541E+01   1.02985722E+02   2.26208089E+02
   31240   2.648E+04     1.9066   7.392E-01   1.0025   0.0096   4.696E-15   1.59902746E+01   1.02995157E+02   2.26206638E+02
   31260   2.650E+04     1.8754   7.300E-01   0.9975   0.0102   5.289E-15   1.59907000E+01   1.03004426E+02   2.26205186E+02
   31280   2.651E+04     1.8810   7.312E-01   0.9991   0.0104   5.339E-15   1.59911238E+01   1.03013557E+02   2.26203748E+02
   31300   2.653E+04     1.8711   7.363E-01   1.0001   0.0101   4.815E-15   1.59915495E+01   1.03022588E+02   2.26202307E+02
   31320   2.654E+04     1.8758   7.315E-01   0.9963   0.0102   5.982E-15   1.59919756E+01   1.03031483E+02   2.26200872E+02
   31340   2.656E+04     1.8910   7.383E-01   0.9999   0.0104   5.860E-15   1.59924070E+01   1.03040166E+02   2.26199433E+02
   31360   2.657E+04     1.8767   7.351E-01   0.9994   0.0105   5.648E-15   1.59928424E+01   1.03048897E+02   2.26197992E+02
   31380   2.659E+04     1.8836   7.393E-01   1.0004   0.0110   4.714E-15   1.59932808E+01   1.03057427E+02   2.26196545E+02
   31400   2.660E+04     1.8717   7.440E-01   1.0015   0.0110   5.037E-15   1.59937207E+01   1.03065766E+02   2.26195099E+02
   31420   2.662E+04     1.8832   7.406E-01   0.9996   0.0106   5.209E-15   1.59941636E+01   1.03073981E+02   2.26193650E+02
   31440   2.663E+04     1.8751   7.455E-01   1.0015   0.0109   6.180E-15   1.59946082E+01   1.03082115E+02   2.26192200E+02
   31460   2.665E+04     1.8846   7.449E-01   1.0007   0.0108   5.525E-15   1.59950527E+01   1.03089903E+02   2.26190751E+02
   31480   2.666E+04     1.8901   7.377E-01   0.9987   0.0105   5.762E-15   1.59954942E+01   1.03097495E+02   2.26189309E+02
   31500   2.668E+04     1.9005   7.397E-01   0.9993   0.0107   4.871E-15   1.59959309E+01   1.03104852E+02   2.26187872E+02
   31520   2.669E+04     1.8766   7.337E-01   0.9991   0.0107   6.355E-15   1.59963613E+01   1.03112400E+02   2.26186442E+02
   31540   2.671E+04     2.0611   7.335E-01   0.9986   0.0106   5.363E-15   1.59967856E+01   1.03119922E+02   2.26185016E+02
   31560   2.672E+04     1.9703   7.399E-01   0.9984   0.0106   5.643E-15   1.59972095E+01   1.03127399E+02   2.26183581E+02
   31580   2.674E+04     1.9640   7.358E-01   1.0005   0.0110   5.775E-15   1.59976296E+01   1.03134657E+02   2.26182143E+02
   31600   2.675E+04     1.9663   7.442E-01   1.0019   0.0108   4.996E-15   1.59980417E+01   1.03141955E+02   2.26180701E+02
   31620   2.677E+04     1.9616   7.427E-01   0.9986   0.0115   4.840E-15   1.59984448E+01   1.03149185E+02   2.26179260E+02
   31640   2.678E+04     1.9635   7.405E-01   0.9983   0.0114   6.144E-15   1.59988422E+01   1.03156436E+02   2.26177818E+02
   31660   2.679E+04     1.8855   7.418E-01   1.0008   0.0107   5.846E-15   1.59992335E+01   1.03163628E+02   2.26176378E+02
   31680   2.681E+04     1.8859   7.436E-01   1.0005   0.0096   5.940E-15   1.59996180E+01   1.03170991E+02   2.26174938E+02
   31700   2.682E+04     1.8854   7.420E-01   1.0005   0.0096   5.302E-15   1.59999973E+01   1.03178494E+02   2.26173495E+02
   31720   2.684E+04     1.9147   7.320E-01   0.9977   0.0097   6.426E-15   1.60003717E+01   1.03186064E+02   2.26172064E+02
   31740   2.685E+04     1.9465   7.396E-01   0.9980   0.0098   5.231E-15   1.60007473E+01   1.03193669E+02   2.26170635E+02
   31760   2.687E+04     1.9216   7.387E-01   1.0035   0.0095   5.003E-15   1.60011247E+01   1.03201344E+02   2.26169199E+02
   31780   2.688E+04     1.9249   7.419E-01   1.0010   0.0093   5.859E-15   1.60014990E+01   1.03208715E+02   2.26167766E+02
   31800   2.690E+04     1.9275   7.352E-01   0.9968   0.0096   5.069E-15   1.60018688E+01   1.03215874E+02   2.26166338E+02
   31820   2.691E+04     1.9296   7.221E-01   0.9995   0.0097   5.282E-15   1.60022332E+01   1.03222946E+02   2.26164917E+02
   31840   2.693E+04     1.9129   7.261E-01   0.9975   0.0100   5.865E-15   1.60025887E+01   1.03229940E+02   2.26163511E+02
   31860   2.694E+04     1.9053   7.261E-01   0.9983   0.0099   5.600E-15   1.60029384E+01   1.03236764E+02   2.26162099E+02
   31880   2.696E+04     1.8759   7.379E-01   1.0017   0.0105   4.844E-15   1.60032829E+01   1.03243590E+02   2.26160683E+02
   31900   2.697E+04     1.8664   7.358E-01   1.0013   0.0100   5.994E-15   1.60036244E+01   1.03250248E+02   2.26159262E+02
   31920   2.699E+04     1.8721   7.376E-01   0.9990   0.0096   4.610E-15   1.60039632E+01   1.03256819E+02   2.26157842E+02
   31940   2.700E+04     2.4816   7.248E-01   0.9988   0.0097   5.077E-15   1.60042976E+01   1.03263148E+02   2.26156423E+02
   31960   2.702E+04     1.9683   7.318E-01   1.0051   0.0103   5.281E-15   1.60046220E+01   1.03269346E+02   2.26155025E+02
   31980   2.703E+04     1.9605   7.303E-01   0.9983   0.0109   5.158E-15   1.60049374E+01   1.03275491E+02   2.26153623E+02
   32000   2.704E+04     1.9648   7.243E-01   0.9989   0.0108   5.955E-15   1.60052444E+01   1.03281411E+02   2.26152218E+02
   32020   2.706E+04     1.9697   7.254E-01   0.9991   0.0110   5.741E-15   1.60055402E+01   1.03286837E+02   2.26150827E+02
   32040   2.707E+04     1.9521   7.257E-01   1.0003   0.0112   4.935E-15   1.60058268E+01   1.03292199E+02   2.26149432E+02
   32060   2.709E+04     1.8756   7.264E-01   1.0012   0.0117   6.195E-15   1.60061017E+01   1.03297399E+02   2.26148033E+02
   32080   2.710E+04     1.8708   7.251E-01   0.9974   0.0122   5.380E-15   1.60063631E+01   1.03302328E+02   2.26146630E+02
   32100   2.712E+04     1.8960   7.266E-01   0.9965   0.0112   5.438E-15   1.60066097E+01   1.03307149E+02   2.26145226E+02
   32120   2.713E+04     1.8812   7.237E-01   0.9993   0.0115   6.332E-15   1.60068403E+01   1.03311697E+02   2.26143826E+02
   32140   2.715E+04     1.8832   7.135E-01   0.9957   0.0109   4.732E-15   1.60070535E+01   1.03315655E+02   2.26142437E+02
   32160   2.716E+04     1.8742   7.027E-01   0.9944   0.0110   6.195E-15   1.60072471E+01   1.03319074E+02   2.26141066E+02
   32180   2.717E+04     1.8707   7.053E-01   0.9978   0.0108   5.812E-15   1.60074229E+01   1.03322459E+02   2.26139698E+02
   32200   2.719E+04     1.8744   6.992E-01   1.0010   0.0113   5.727E-15   1.60075836E+01   1.03326194E+02   2.26138326E+02
   32220   2.720E+04     1.8735   7.001E-01   1.0019   0.0119   4.871E-15   1.60077316E+01   1.03329716E+02   2.26136961E+02
   32240   2.722E+04     1.8811   6.915E-01   1.0076   0.0126   5.745E-15   1.60078694E+01   1.03333015E+02   2.26135602E+02
   32260   2.723E+04     1.8777   6.984E-01   1.0040   0.0113   4.766E-15   1.60079958E+01   1.03336252E+02   2.26134254E+02
   32280   2.724E+04     1.9115   6.913E-01   0.9949   0.0101   4.977E-15   1.60081118E+01   1.03339862E+02   2.26132912E+02
   32300   2.726E+04     1.8955   6.872E-01   0.9979   0.0094   5.265E-15   1.60082207E+01   1.03343951E+02   2.26131562E+02
   32320   2.727E+04     1.8710   7.045E-01   1.0029   0.0105   5.072E-15   1.60083235E+01   1.03348253E+02   2.26130205E+02
   32340   2.729E+04     1.9045   7.012E-01   1.0017   0.0108   5.806E-15   1.60084185E+01   1.03352876E+02   2.26128823E+02
   32360   2.730E+04     1.9017   7.132E-01   0.9963   0.0101   5.447E-15   1.60085008E+01   1.03357834E+02   2.26127437E+02
   32380   2.731E+04     2.1236   7.159E-01   1.0000   0.0097   5.410E-15   1.60085681E+01   1.03362740E+02   2.26126101E+02
   32400   2.733E+04     1.9670   7.013E-01   0.9990   0.0093   4.844E-15   1.60086281E+01   1.03368041E+02   2.26124715E+02
   32420   2.734E+04     1.9719   7.018E-01   0.9954   0.0094   5.378E-15   1.60086782E+01   1.03373372E+02   2.26123343E+02
   32440   2.736E+04     1.9742   7.052E-01   1.0043   0.0095   5.034E-15   1.60087189E+01   1.03378802E+02   2.26121961E+02
   32460   2.737E+04     1.9716   7.173E-01   1.0007   0.0096   7.043E-15   1.60087526E+01   1.03384705E+02   2.26120565E+02
   32480   2.738E+04     1.9200   7.131E-01   0.9963   0.0097   5.523E-15   1.60087834E+01   1.03391103E+02   2.26119169E+02
   32500   2.740E+04     1.9074   7.212E-01   0.9956   0.0099   5.299E-15   1.60088132E+01   1.03397528E+02   2.26117764E+02
   32520   2.741E+04     1.9500   7.284E-01   1.0011   0.0098   6.147E-15   1.60088412E+01   1.03403938E+02   2.26116349E+02
   32540   2.743E+04     1.8839   7.263E-01   0.9966   0.0097   5.243E-15   1.60088682E+01   1.03410712E+02   2.26114937E+02
   32560   2.744E+04     1.8694   7.272E-01   1.0013   0.0096   6.061E-15   1.60088984E+01   1.03417678E+02   2.26113520E+02
   32580   2.746E+04     1.8702   7.287E-01   0.9957   0.0094   4.992E-15   1.60089364E+01   1.03424757E+02   2.26112107E+02
   32600   2.747E+04     1.8778   7.293E-01   0.9999   0.0094   6.155E-15   1.60089850E+01   1.03431872E+02   2.26110696E+02
   32620   2.749E+04     1.8765   7.360E-01   1.0019   0.0108   5.634E-15   1.60090446E+01   1.03439113E+02   2.26109285E+02
   32640   2.750E+04     1.8742   7.184E-01   0.9977   0.0102   5.040E-15   1.60091133E+01   1.03446382E+02   2.26107886E+02
   32660   2.752E+04     1.8665   7.235E-01   1.0017   0.0097   4.814E-15   1.60091891E+01   1.03453783E+02   2.26106506E+02
   32680   2.753E+04     1.8784   7.317E-01   0.9998   0.0089   6.300E-15   1.60092712E+01   1.03461240E+02   2.26105117E+02
   32700   2.754E+04     1.9340   7.212E-01   0.9991   0.0092   4.770E-15   1.60093570E+01   1.03468721E+02   2.26103728E+02
   32720   2.756E+04     1.8752   7.383E-01   1.0024   0.0104   5.900E-15   1.60094473E+01   1.03476284E+02   2.26102334E+02
   32740   2.757E+04     1.8804   7.227E-01   0.9985   0.0103   5.357E-15   1.60095443E+01   1.03483699E+02   2.26100943E+02
   32760   2.759E+04     1.8843   7.316E-01   0.9977   0.0103   4.994E-15   1.60096476E+01   1.03491024E+02   2.26099567E+02
   32780   2.760E+04     2.5307   7.272E-01   0.9972   0.0105   5.635E-15   1.60097536E+01   1.03498236E+02   2.26098237E+02
   32800   2.762E+04     1.9658   7.307E-01   1.0016   0.0101   5.802E-15   1.60098709E+01   1.03505881E+02   2.26096871E+02
   32820   2.763E+04     1.9649   7.167E-01   1.0026   0.0096   5.958E-15   1.60099969E+01   1.03513550E+02   2.26095523E+02
   32840   2.765E+04     1.9803   7.226E-01   0.9976   0.0096   5.697E-15   1.60101317E+01   1.03521443E+02   2.26094187E+02
   32860   2.766E+04     1.9541   7.316E-01   1.0001   0.0098   5.056E-15   1.60102739E+01   1.03529160E+02   2.26092840E+02
   32880   2.767E+04     1.9590   7.351E-01   1.0000   0.0095   6.422E-15   1.60104194E+01   1.03536981E+02   2.26091484E+02
   32900   2.769E+04     1.8910   7.359E-01   1.0030   0.0108   5.632E-15   1.60105667E+01   1.03544989E+02   2.26090129E+02
   32920   2.770E+04     1.8781   7.313E-01   1.0064   0.0100   5.529E-15   1.60107159E+01   1.03552886E+02   2.26088789E+02
   32940   2.772E+04     1.8816   7.308E-01   1.0011   0.0095   5.382E-15   1.60108671E+01   1.03560223E+02   2.26087458E+02
   32960   2.773E+04     1.8790   7.294E-01   0.9984   0.0094   5.345E-15   1.60110211E+01   1.03567769E+02   2.26086120E+02
   32980   2.775E+04     1.8685   7.346E-01   0.9966   0.0092   5.597E-15   1.60111803E+01   1.03575313E+02   2.26084782E+02
   33000   2.776E+04     1.8720   7.303E-01   0.9985   0.0088   5.624E-15   1.60113484E+01   1.03582730E+02   2.26083448E+02
   33020   2.778E+04     1.8754   7.337E-01   0.9981   0.0092   5.833E-15   1.60115242E+01   1.03589730E+02   2.26082121E+02
   33040   2.779E+04     1.9661   7.350E-01   1.0010   0.0093   6.474E-15   1.60117049E+01   1.03596817E+02   2.26080792E+02
   33060   2.781E+04     1.9499   7.253E-01   1.0014   0.0094   5.878E-15   1.60118896E+01   1.03604001E+02   2.26079471E+02
   33080   2.782E+04     1.8978   7.323E-01   0.9985   0.0096   5.800E-15   1.60120805E+01   1.03611195E+02   2.26078165E+02
   33100   2.784E+04     1.8855   7.332E-01   1.0029   0.0094   6.939E-15   1.60122806E+01   1.03618347E+02   2.26076851E+02
   33120   2.785E+04     1.9194   7.258E-01   0.9978   0.0088   5.361E-15   1.60124863E+01   1.03625504E+02   2.26075548E+02
   33140   2.786E+04     1.9103   7.319E-01   0.9984   0.0086   5.537E-15   1.60127004E+01   1.03632650E+02   2.26074245E+02
   33160   2.788E+04     1.8746   7.394E-01   0.9996   0.0085   5.603E-15   1.60129268E+01   1.03639715E+02   2.26072932E+02
   33180   2.789E+04     1.8731   7.382E-01   0.9976   0.0087   5.495E-15   1.60131628E+01   1.03646488E+02   2.26071623E+02
   33200   2.791E+04     2.1034   7.410E-01   1.0022   0.0091   5.171E-15   1.60134030E+01   1.03652990E+02   2.26070332E+02
   33220   2.792E+04     1.9606   7.355E-01   1.0011   0.0097   5.530E-15   1.60136521E+01   1.03659585E+02   2.26069023E+02
   33240   2.794E+04     1.9704   7.396E-01   0.9988   0.0093   5.501E-15   1.60139061E+01   1.03666118E+02   2.26067720E+02
   33260   2.795E+04     1.9644   7.406E-01   1.0004   0.0089   5.694E-15   1.60141642E+01   1.03672513E+02   2.26066420E+02
   33280   2.797E+04     1.9546   7.371E-01   0.9989   0.0091   5.922E-15   1.60144221E+01   1.03678849E+02   2.26065128E+02
   33300   2.798E+04     1.9318   7.383E-01   0.9999   0.0094   5.549E-15   1.60146819E+01   1.03685166E+02   2.26063830E+02
   33320   2.800E+04     1.8821   7.391E-01   0.9982   0.0094   6.375E-15   1.60149407E+01   1.03691419E+02   2.26062545E+02
   33340   2.801E+04     1.8758   7.315E-01   0.9988   0.0092   5.595E-15   1.60152022E+01   1.03697422E+02   2.26061250E+02
   33360   2.803E+04     1.8893   7.402E-01   1.0030   0.0087   5.989E-15   1.60154608E+01   1.03703305E+02   2.26059958E+02
   33380   2.804E+04     1.8761   7.374E-01   0.9995   0.0090   5.792E-15   1.60157165E+01   1.03708954E+02   2.26058669E+02
   33400   2.806E+04     1.8810   7.398E-01   0.9994   0.0089   5.532E-15   1.60159722E+01   1.03714535E+02   2.26057376E+02
   33420   2.807E+04     1.8721   7.359E-01   1.0024   0.0086   6.005E-15   1.60162276E+01   1.03719972E+02   2.26056086E+02
   33440   2.809E+04     1.8827   7.388E-01   0.9999   0.0088   5.744E-15   1.60164792E+01   1.03725254E+02   2.26054804E+02
   33460   2.810E+04     1.8714   7.423E-01   1.0020   0.0085   5.586E-15   1.60167286E+01   1.03730576E+02   2.26053515E+02
   33480   2.812E+04     1.8688   7.359E-01   1.0014   0.0084   5.328E-15   1.60169749E+01   1.03735789E+02   2.26052229E+02
   33500   2.813E+04     1.8681   7.397E-01   1.0017   0.0085   5.453E-15   1.60172189E+01   1.03740961E+02   2.26050948E+02
   33520   2.814E+04     1.8712   7.325E-01   1.0022   0.0087   5.612E-15   1.60174608E+01   1.03745970E+02   2.26049671E+02
   33540   2.816E+04     1.8768   7.347E-01   0.9990   0.0088   4.826E-15   1.60176980E+01   1.03750963E+02   2.26048401E+02
   33560   2.817E+04     1.8885   7.366E-01   0.9997   0.0085   5.515E-15   1.60179345E+01   1.03755985E+02   2.26047119E+02
   33580   2.819E+04     1.8705   7.300E-01   0.9986   0.0084   4.897E-15   1.60181676E+01   1.03760921E+02   2.26045846E+02
   33600   2.820E+04     2.5413   7.317E-01   0.9990   0.0084   5.473E-15   1.60183909E+01   1.03765429E+02   2.26044623E+02
   33620   2.822E+04     1.9635   7.359E-01   0.9987   0.0084   4.940E-15   1.60186207E+01   1.03769963E+02   2.26043360E+02
   33640   2.823E+04     1.9578   7.347E-01   0.9982   0.0085   4.831E-15   1.60188476E+01   1.03774497E+02   2.26042092E+02
   33660   2.825E+04     1.9663   7.392E-01   1.0065   0.0082   6.399E-15   1.60190706E+01   1.03779063E+02   2.26040825E+02
   33680   2.826E+04     1.9640   7.327E-01   1.0026   0.0084   6.270E-15   1.60192879E+01   1.03783460E+02   2.26039566E+02
   33700   2.828E+04     1.9598   7.367E-01   1.0029   0.0087   5.481E-15   1.60195012E+01   1.03787671E+02   2.26038305E+02
   33720   2.829E+04     1.9022   7.375E-01   0.9982   0.0085   5.330E-15   1.60197101E+01   1.03791907E+02   2.26037042E+02
   33740   2.831E+04     1.8675   7.316E-01   0.9968   0.0085   5.328E-15   1.60199151E+01   1.03796082E+02   2.26035785E+02
   33760   2.832E+04     1.8991   7.364E-01   1.0017   0.0087   5.134E-15   1.60201182E+01   1.03800062E+02   2.26034525E+02
   33780   2.834E+04     1.8697   7.417E-01   1.0001   0.0088   5.276E-15   1.60203168E+01   1.03803867E+02   2.26033259E+02
   33800   2.835E+04     1.8729   7.357E-01   1.0009   0.0088   5.165E-15   1.60205062E+01   1.03807795E+02   2.26031994E+02
   33820   2.836E+04     1.8991   7.358E-01   0.9987   0.0086   5.252E-15   1.60206868E+01   1.03811751E+02   2.26030731E+02
   33840   2.838E+04     1.8741   7.372E-01   0.9986   0.0087   5.701E-15   1.60208616E+01   1.03815674E+02   2.26029467E+02
   33860   2.839E+04     1.8855   7.366E-01   1.0011   0.0086   6.665E-15   1.60210320E+01   1.03819476E+02   2.26028201E+02
   33880   2.841E+04     1.8859   7.294E-01   0.9989   0.0087   6.576E-15   1.60211959E+01   1.03823136E+02   2.26026951E+02
   33900   2.842E+04     1.8826   7.387E-01   1.0000   0.0087   5.899E-15   1.60213565E+01   1.03826660E+02   2.26025692E+02
   33920   2.844E+04     1.8774   7.356E-01   1.0015   0.0085   5.916E-15   1.60215133E+01   1.03830168E+02   2.26024423E+02
   33940   2.845E+04     1.8852   7.331E-01   0.9990   0.0086   5.473E-15   1.60216631E+01   1.03833692E+02   2.26023159E+02
   33960   2.847E+04     1.8730   7.336E-01   0.9973   0.0087   5.287E-15   1.60218041E+01   1.03837022E+02   2.26021901E+02
   33980   2.848E+04     1.8811   7.376E-01   0.9983   0.0087   5.561E-15   1.60219380E+01   1.03840192E+02   2.26020634E+02
   34000   2.850E+04     1.8881   7.274E-01   0.9991   0.0085   6.943E-15   1.60220648E+01   1.03843259E+02   2.26019376E+02
   34020   2.851E+04     2.1427   7.322E-01   1.0008   0.0086   5.350E-15   1.60221808E+01   1.03846129E+02   2.26018177E+02
   34040   2.853E+04     1.9730   7.300E-01   0.9989   0.0092   5.481E-15   1.60222971E+01   1.03849102E+02   2.26016917E+02
   34060   2.854E+04     1.9785   7.368E-01   1.0006   0.0091   5.521E-15   1.60224078E+01   1.03851954E+02   2.26015655E+02
   34080   2.856E+04     1.9695   7.360E-01   0.9986   0.0090   6.064E-15   1.60225135E+01   1.03854745E+02   2.26014392E+02
   34100   2.857E+04     1.9712   7.301E-01   0.9998   0.0091   5.781E-15   1.60226128E+01   1.03857428E+02   2.26013130E+02
   34120   2.858E+04     1.9215   7.409E-01   1.0033   0.0090   5.448E-15   1.60227046E+01   1.03860124E+02   2.26011870E+02
   34140   2.860E+04     1.8785   7.330E-01   0.9991   0.0088   5.602E-15   1.60227906E+01   1.03862924E+02   2.26010605E+02
   34160   2.861E+04     1.8773   7.304E-01   0.9982   0.0088   5.173E-15   1.60228715E+01   1.03865575E+02   2.26009354E+02
   34180   2.863E+04     2.9549   7.373E-01   1.0023   0.0097   5.576E-15   1.60229481E+01   1.03868264E+02   2.26008099E+02
   34200   2.864E+04     2.1538   7.328E-01   1.0034   0.0092   5.773E-15   1.60230191E+01   1.03870948E+02   2.26006841E+02
   34220   2.866E+04     2.2885   7.299E-01   1.0010   0.0094   5.556E-15   1.60230859E+01   1.03873520E+02   2.26005586E+02
   34240   2.867E+04     1.9686   7.334E-01   1.0032   0.0090   5.663E-15   1.60231505E+01   1.03876205E+02   2.26004332E+02
   34260   2.869E+04     2.3093   7.273E-01   0.9965   0.0089   5.326E-15   1.60232134E+01   1.03878822E+02   2.26003081E+02
   34280   2.870E+04     1.9526   7.333E-01   1.0031   0.0092   5.145E-15   1.60232736E+01   1.03881554E+02   2.26001825E+02
   34300   2.872E+04     2.2521   7.371E-01   0.9996   0.0098   5.428E-15   1.60233300E+01   1.03884375E+02   2.26000567E+02
   34320   2.873E+04     2.1865   7.304E-01   0.9967   0.0093   5.344E-15   1.60233824E+01   1.03887174E+02   2.25999313E+02
   34340   2.875E+04     2.3657   7.192E-01   1.0005   0.0094   5.379E-15   1.60234298E+01   1.03889767E+02   2.25998074E+02
   34360   2.876E+04     2.0142   7.259E-01   0.9999   0.0095   5.576E-15   1.60234710E+01   1.03892312E+02   2.25996837E+02
   34380   2.877E+04     2.4462   7.371E-01   1.0028   0.0101   5.335E-15   1.60235055E+01   1.03894924E+02   2.25995587E+02
   34400   2.879E+04     1.9999   7.397E-01   1.0000   0.0104   6.288E-15   1.60235326E+01   1.03897558E+02   2.25994329E+02
   34420   2.880E+04     2.8490   7.400E-01   1.0007   0.0106   5.644E-15   1.60235515E+01   1.03900038E+02   2.25993094E+02
   34440   2.882E+04     2.3538   7.304E-01   0.9963   0.0107   5.135E-15   1.60235615E+01   1.03902662E+02   2.25991848E+02
   34460   2.883E+04     2.0083   7.285E-01   0.9980   0.0109   6.221E-15   1.60235622E+01   1.03905300E+02   2.25990605E+02
   34480   2.885E+04     2.4484   7.253E-01   0.9983   0.0107   5.120E-15   1.60235549E+01   1.03907809E+02   2.25989362E+02
   34500   2.886E+04     2.0645   7.286E-01   1.0017   0.0106   5.300E-15   1.60235403E+01   1.03910120E+02   2.25988121E+02
   34520   2.888E+04     2.2981   7.235E-01   0.9966   0.0103   5.591E-15   1.60235190E+01   1.03912128E+02   2.25986887E+02
   34540   2.889E+04     2.2077   7.256E-01   1.0021   0.0106   6.617E-15   1.60234912E+01   1.03913805E+02   2.25985654E+02
   34560   2.891E+04     2.1729   7.331E-01   0.9999   0.0109   5.436E-15   1.60234549E+01   1.03915358E+02   2.25984417E+02
   34580   2.892E+04     2.1873   7.309E-01   1.0011   0.0111   5.232E-15   1.60234062E+01   1.03916925E+02   2.25983173E+02
   34600   2.893E+04     2.1082   7.297E-01   1.0011   0.0112   4.667E-15   1.60233414E+01   1.03918406E+02   2.25981927E+02
   34620   2.895E+04     2.4647   7.143E-01   0.9968   0.0108   6.110E-15   1.60232579E+01   1.03919681E+02   2.25980688E+02
   34640   2.896E+04     1.9850   7.292E-01   1.0034   0.0110   5.542E-15   1.60231514E+01   1.03920627E+02   2.25979441E+02
   34660   2.898E+04     2.0891   7.244E-01   1.0003   0.0113   5.252E-15   1.60230172E+01   1.03921122E+02   2.25978183E+02
   34680   2.899E+04     2.4122   7.249E-01   1.0028   0.0113   5.724E-15   1.60228526E+01   1.03921230E+02   2.25976923E+02
   34700   2.901E+04     2.2025   7.301E-01   1.0021   0.0117   5.071E-15   1.60226544E+01   1.03921356E+02   2.25975658E+02
   34720   2.902E+04     2.0278   7.305E-01   0.9989   0.0122   6.221E-15   1.60224211E+01   1.03921376E+02   2.25974386E+02
   34740   2.904E+04     2.1837   7.257E-01   1.0003   0.0126   5.023E-15   1.60221542E+01   1.03921652E+02   2.25973108E+02
   34760   2.905E+04     2.0323   7.184E-01   0.9985   0.0116   5.072E-15   1.60218597E+01   1.03921534E+02   2.25971832E+02
   34780   2.907E+04     2.2298   7.242E-01   1.0014   0.0123   5.081E-15   1.60215363E+01   1.03921085E+02   2.25970546E+02
   34800   2.908E+04     2.0003   7.237E-01   0.9991   0.0116   5.344E-15   1.60211892E+01   1.03920888E+02   2.25969262E+02
   34820   2.909E+04     2.6173   7.153E-01   0.9998   0.0117   6.183E-15   1.60208232E+01   1.03920923E+02   2.25967978E+02
   34840   2.911E+04     2.1642   7.247E-01   1.0001   0.0116   5.221E-15   1.60204525E+01   1.03920544E+02   2.25966731E+02
   34860   2.912E+04     2.1403   7.168E-01   0.9982   0.0121   5.397E-15   1.60200493E+01   1.03919830E+02   2.25965438E+02
   34880   2.914E+04     2.2762   7.229E-01   1.0043   0.0130   5.544E-15   1.60196222E+01   1.03918963E+02   2.25964148E+02
   34900   2.915E+04     1.9524   7.244E-01   1.0011   0.0140   5.509E-15   1.60191703E+01   1.03917906E+02   2.25962856E+02
   34920   2.917E+04     2.3251   7.215E-01   1.0015   0.0137   5.291E-15   1.60186983E+01   1.03916671E+02   2.25961553E+02
   34940   2.918E+04     2.1067   7.038E-01   0.9880   0.0124   5.782E-15   1.60182245E+01   1.03914972E+02   2.25960272E+02
   34960   2.919E+04     2.0269   7.079E-01   0.9959   0.0121   5.331E-15   1.60177441E+01   1.03913579E+02   2.25958994E+02
   34980   2.921E+04     2.4907   7.097E-01   1.0049   0.0130   5.292E-15   1.60172574E+01   1.03912987E+02   2.25957712E+02
   35000   2.922E+04     1.9948   7.137E-01   0.9992   0.0133   5.939E-15   1.60167710E+01   1.03912494E+02   2.25956428E+02
   35020   2.924E+04     2.1863   6.995E-01   0.9944   0.0129   5.272E-15   1.60162961E+01   1.03911984E+02   2.25955161E+02
   35040   2.925E+04     2.3461   7.099E-01   1.0012   0.0122   5.625E-15   1.60158206E+01   1.03912406E+02   2.25953888E+02
   35060   2.927E+04     1.9676   7.147E-01   1.0031   0.0103   5.495E-15   1.60153442E+01   1.03913156E+02   2.25952615E+02
   35080   2.928E+04     2.3061   7.095E-01   0.9978   0.0103   5.472E-15   1.60148696E+01   1.03913411E+02   2.25951341E+02
   35100   2.929E+04     2.1293   7.035E-01   1.0041   0.0111   4.734E-15   1.60143958E+01   1.03913928E+02   2.25950068E+02
   35120   2.931E+04     2.3288   7.048E-01   1.0031   0.0129   5.365E-15   1.60139283E+01   1.03914478E+02   2.25948823E+02
   35140   2.932E+04     2.0021   7.058E-01   0.9908   0.0132   5.447E-15   1.60134530E+01   1.03914594E+02   2.25947570E+02
   35160   2.934E+04     2.3047   7.014E-01   1.0020   0.0125   5.581E-15   1.60129813E+01   1.03914255E+02   2.25946328E+02
   35180   2.935E+04     2.0276   7.093E-01   0.9997   0.0118   5.112E-15   1.60125013E+01   1.03913915E+02   2.25945072E+02
   35200   2.936E+04     2.2799   7.092E-01   1.0014   0.0113   5.113E-15   1.60120154E+01   1.03913621E+02   2.25943821E+02
   35220   2.938E+04     2.2951   7.088E-01   0.9999   0.0116   4.958E-15   1.60115218E+01   1.03913279E+02   2.25942570E+02
   35240   2.939E+04     2.1875   7.263E-01   1.0002   0.0116   6.136E-15   1.60110179E+01   1.03912749E+02   2.25941305E+02
   35260   2.941E+04     2.7430   7.251E-01   1.0001   0.0110   5.677E-15   1.60105240E+01   1.03912314E+02   2.25940078E+02
   35280   2.942E+04     2.3016   7.322E-01   1.0035   0.0109   6.069E-15   1.60099989E+01   1.03911999E+02   2.25938792E+02
   35300   2.944E+04     2.0007   7.294E-01   1.0029   0.0119   5.604E-15   1.60094678E+01   1.03911872E+02   2.25937509E+02
   35320   2.945E+04     2.2501   7.280E-01   1.0063   0.0120   5.858E-15   1.60089341E+01   1.03911722E+02   2.25936226E+02
